node_key,node_type,source,node_id,name
effect/phenotype|HPO|100255,effect/phenotype,HPO,100255,Metaphyseal dysplasia
effect/phenotype|HPO|100256,effect/phenotype,HPO,100256,Senile plaques
effect/phenotype|HPO|100257,effect/phenotype,HPO,100257,Ectrodactyly
effect/phenotype|HPO|100258,effect/phenotype,HPO,100258,Preaxial polydactyly
effect/phenotype|HPO|100259,effect/phenotype,HPO,100259,Postaxial polydactyly
effect/phenotype|HPO|10026,effect/phenotype,HPO,10026,Aplasia/Hypoplasia of the 1st metacarpal
effect/phenotype|HPO|100260,effect/phenotype,HPO,100260,Mesoaxial polydactyly
effect/phenotype|HPO|100261,effect/phenotype,HPO,100261,Abnormal tendon morphology
effect/phenotype|HPO|100262,effect/phenotype,HPO,100262,Synostosis involving digits
effect/phenotype|HPO|100265,effect/phenotype,HPO,100265,Synostosis of metacarpals/metatarsals
effect/phenotype|HPO|100266,effect/phenotype,HPO,100266,Synostosis of carpals/tarsals
effect/phenotype|HPO|100267,effect/phenotype,HPO,100267,Lip pit
effect/phenotype|HPO|100268,effect/phenotype,HPO,100268,Upper lip pit
effect/phenotype|HPO|100269,effect/phenotype,HPO,100269,Paramedian lip pit
effect/phenotype|HPO|10027,effect/phenotype,HPO,10027,Broad 1st metacarpal
effect/phenotype|HPO|100270,effect/phenotype,HPO,100270,Abnormality of dorsoventral patterning of the limbs
effect/phenotype|HPO|100271,effect/phenotype,HPO,100271,Hyponasal speech
effect/phenotype|HPO|100272,effect/phenotype,HPO,100272,Branchial sinus
effect/phenotype|HPO|100273,effect/phenotype,HPO,100273,Neoplasm of the colon
effect/phenotype|HPO|100274,effect/phenotype,HPO,100274,Gustatory lacrimation
effect/phenotype|HPO|100275,effect/phenotype,HPO,100275,Diffuse cerebellar atrophy
effect/phenotype|HPO|100276,effect/phenotype,HPO,100276,Skin pit
effect/phenotype|HPO|100277,effect/phenotype,HPO,100277,Periauricular skin pits
effect/phenotype|HPO|10028,effect/phenotype,HPO,10028,Bullet-shaped 1st metacarpal
effect/phenotype|HPO|100280,effect/phenotype,HPO,100280,Crohn's disease
effect/phenotype|HPO|100281,effect/phenotype,HPO,100281,Chronic colitis
effect/phenotype|HPO|100282,effect/phenotype,HPO,100282,Acute colitis
effect/phenotype|HPO|100283,effect/phenotype,HPO,100283,EMG: continuous motor unit activity at rest
effect/phenotype|HPO|100284,effect/phenotype,HPO,100284,EMG: myotonic discharges
effect/phenotype|HPO|100285,effect/phenotype,HPO,100285,EMG: impaired neuromuscular transmission
effect/phenotype|HPO|100287,effect/phenotype,HPO,100287,EMG: slow motor conduction
effect/phenotype|HPO|100288,effect/phenotype,HPO,100288,EMG: myokymic discharges
effect/phenotype|HPO|100289,effect/phenotype,HPO,100289,Abnormality of pattern reversal visual evoked potentials
effect/phenotype|HPO|10029,effect/phenotype,HPO,10029,Curved 1st metacarpal
effect/phenotype|HPO|100290,effect/phenotype,HPO,100290,Abnormality of peripheral somatosensory evoked potentials
effect/phenotype|HPO|100291,effect/phenotype,HPO,100291,Abnormality of central somatosensory evoked potentials
effect/phenotype|HPO|100292,effect/phenotype,HPO,100292,Amyloidosis of peripheral nerves
effect/phenotype|HPO|100293,effect/phenotype,HPO,100293,Muscle fiber hypertrophy
effect/phenotype|HPO|100295,effect/phenotype,HPO,100295,Muscle fiber atrophy
effect/phenotype|HPO|100296,effect/phenotype,HPO,100296,Perifascicular muscle fiber atrophy
effect/phenotype|HPO|100297,effect/phenotype,HPO,100297,Increased endomysial connective tissue
effect/phenotype|HPO|100298,effect/phenotype,HPO,100298,Motheaten muscle fibers
effect/phenotype|HPO|100299,effect/phenotype,HPO,100299,Muscle fiber inclusion bodies
effect/phenotype|HPO|1003,effect/phenotype,HPO,1003,Multiple lentigines
effect/phenotype|HPO|10030,effect/phenotype,HPO,10030,Osteolytic defects of the 1st metacarpal
effect/phenotype|HPO|100300,effect/phenotype,HPO,100300,Desmin bodies
effect/phenotype|HPO|100301,effect/phenotype,HPO,100301,Muscle fiber tubular inclusions
effect/phenotype|HPO|100302,effect/phenotype,HPO,100302,Muscle fiber tubuloreticular inclusions
effect/phenotype|HPO|100303,effect/phenotype,HPO,100303,Muscle fiber cytoplasmatic inclusion bodies
effect/phenotype|HPO|100304,effect/phenotype,HPO,100304,Muscle fiber intranuclear inclusion bodies
effect/phenotype|HPO|100305,effect/phenotype,HPO,100305,Ring fibers
effect/phenotype|HPO|100306,effect/phenotype,HPO,100306,Muscle fiber hyaline bodies
effect/phenotype|HPO|100307,effect/phenotype,HPO,100307,Cerebellar hemisphere hypoplasia
effect/phenotype|HPO|100308,effect/phenotype,HPO,100308,Cerebral cortical hemiatrophy
effect/phenotype|HPO|100309,effect/phenotype,HPO,100309,Subdural hemorrhage
effect/phenotype|HPO|10031,effect/phenotype,HPO,10031,Patchy sclerosis of the 1st metacarpal
effect/phenotype|HPO|100310,effect/phenotype,HPO,100310,Epidural hemorrhage
effect/phenotype|HPO|100311,effect/phenotype,HPO,100311,Cerebral ventricular adhesions
effect/phenotype|HPO|100312,effect/phenotype,HPO,100312,Cerebral germinoma
effect/phenotype|HPO|100313,effect/phenotype,HPO,100313,Cerebral granulomatosis
effect/phenotype|HPO|100314,effect/phenotype,HPO,100314,Cerebral inclusion bodies
effect/phenotype|HPO|100315,effect/phenotype,HPO,100315,Lewy bodies
effect/phenotype|HPO|100316,effect/phenotype,HPO,100316,Hirano bodies
effect/phenotype|HPO|100317,effect/phenotype,HPO,100317,Argyrophilic inclusion bodies
effect/phenotype|HPO|100318,effect/phenotype,HPO,100318,Lafora bodies
effect/phenotype|HPO|100319,effect/phenotype,HPO,100319,Cerebral hyaline bodies
effect/phenotype|HPO|100320,effect/phenotype,HPO,100320,Rosenthal fibers
effect/phenotype|HPO|100321,effect/phenotype,HPO,100321,Abnormality of the dentate nucleus
effect/phenotype|HPO|100322,effect/phenotype,HPO,100322,Aplasia of the pyramidal tract
effect/phenotype|HPO|100323,effect/phenotype,HPO,100323,Juvenile aseptic necrosis
effect/phenotype|HPO|100326,effect/phenotype,HPO,100326,Immunologic hypersensitivity
effect/phenotype|HPO|100327,effect/phenotype,HPO,100327,Cow milk allergy
effect/phenotype|HPO|100328,effect/phenotype,HPO,100328,Carpometacarpal synostosis
effect/phenotype|HPO|100329,effect/phenotype,HPO,100329,Tarsometatarsal synostosis
effect/phenotype|HPO|10033,effect/phenotype,HPO,10033,Triangular shaped 1st metacarpal
effect/phenotype|HPO|100333,effect/phenotype,HPO,100333,Unilateral cleft lip
effect/phenotype|HPO|100334,effect/phenotype,HPO,100334,Unilateral cleft palate
effect/phenotype|HPO|100335,effect/phenotype,HPO,100335,Non-midline cleft lip
effect/phenotype|HPO|100336,effect/phenotype,HPO,100336,Bilateral cleft lip
effect/phenotype|HPO|100337,effect/phenotype,HPO,100337,Bilateral cleft palate
effect/phenotype|HPO|100338,effect/phenotype,HPO,100338,Non-midline cleft palate
effect/phenotype|HPO|100339,effect/phenotype,HPO,100339,Abnormality of the os naviculare pedis
effect/phenotype|HPO|10034,effect/phenotype,HPO,10034,Short 1st metacarpal
effect/phenotype|HPO|100340,effect/phenotype,HPO,100340,Fibular deviation of the 4th toe
effect/phenotype|HPO|100341,effect/phenotype,HPO,100341,Tibial deviation of the 4th toe
effect/phenotype|HPO|100342,effect/phenotype,HPO,100342,Fibular deviation of the 3rd toe
effect/phenotype|HPO|100343,effect/phenotype,HPO,100343,Tibial deviation of the 3rd toe
effect/phenotype|HPO|100344,effect/phenotype,HPO,100344,Fibular deviation of the 2nd toe
effect/phenotype|HPO|100345,effect/phenotype,HPO,100345,Tibial deviation of the 2nd toe
effect/phenotype|HPO|100346,effect/phenotype,HPO,100346,Fibular deviation of the 5th toe
effect/phenotype|HPO|100347,effect/phenotype,HPO,100347,Tibial deviation of the 5th toe
effect/phenotype|HPO|100348,effect/phenotype,HPO,100348,Contracture of the proximal interphalangeal joint of the 2nd toe
effect/phenotype|HPO|100349,effect/phenotype,HPO,100349,Contracture of the proximal interphalangeal joint of the 3rd toe
effect/phenotype|HPO|10035,effect/phenotype,HPO,10035,Aplasia of the 1st metacarpal
effect/phenotype|HPO|100350,effect/phenotype,HPO,100350,Contracture of the proximal interphalangeal joint of the 4th toe
effect/phenotype|HPO|100351,effect/phenotype,HPO,100351,Contractures of the proximal interphalangeal joint of the 5th toe
effect/phenotype|HPO|100352,effect/phenotype,HPO,100352,Contracture of the distal interphalangeal joint of the 2nd toe
effect/phenotype|HPO|100353,effect/phenotype,HPO,100353,Contracture of the distal interphalangeal joint of the 3rd toe
effect/phenotype|HPO|100354,effect/phenotype,HPO,100354,Contracture of the distal interphalangeal joint of the 4th toe
effect/phenotype|HPO|100355,effect/phenotype,HPO,100355,Contractures of the distal interphalangeal joint of the 5th toe
effect/phenotype|HPO|100356,effect/phenotype,HPO,100356,Contracture of the metatarsophalangeal joint of the 2nd toe
effect/phenotype|HPO|100357,effect/phenotype,HPO,100357,Contracture of the metatarsophalangeal joint of the 3rd toe
effect/phenotype|HPO|100358,effect/phenotype,HPO,100358,Contracture of the metatarsophalangeal joint of the 4th toe
effect/phenotype|HPO|100359,effect/phenotype,HPO,100359,Contracture of the metatarsophalangeal joint of the 5th toe
effect/phenotype|HPO|10036,effect/phenotype,HPO,10036,Aplasia/Hypoplasia of the 2nd metacarpal
effect/phenotype|HPO|100360,effect/phenotype,HPO,100360,Contractures of the joints of the upper limbs
effect/phenotype|HPO|100362,effect/phenotype,HPO,100362,Aplasia of the phalanges of the 3rd toe
effect/phenotype|HPO|100363,effect/phenotype,HPO,100363,Aplasia of the phalanges of the 4th toe
effect/phenotype|HPO|100364,effect/phenotype,HPO,100364,Aplasia of the phalanges of the 5th toe
effect/phenotype|HPO|100366,effect/phenotype,HPO,100366,Short phalanx of the 3rd toe
effect/phenotype|HPO|100367,effect/phenotype,HPO,100367,Short phalanx of the 4th toe
effect/phenotype|HPO|100368,effect/phenotype,HPO,100368,Short phalanx of the 5th toe
effect/phenotype|HPO|100369,effect/phenotype,HPO,100369,Aplasia/Hypoplasia of the distal phalanx of the 3rd toe
effect/phenotype|HPO|10037,effect/phenotype,HPO,10037,Aplasia of the 2nd metacarpal
effect/phenotype|HPO|100370,effect/phenotype,HPO,100370,Aplasia/Hypoplasia of the distal phalanx of the 4th toe
effect/phenotype|HPO|100371,effect/phenotype,HPO,100371,Aplasia/Hypoplasia of the distal phalanx of the 5th toe
effect/phenotype|HPO|100372,effect/phenotype,HPO,100372,Aplasia/Hypoplasia of the middle phalanx of the 3rd toe
effect/phenotype|HPO|100373,effect/phenotype,HPO,100373,Aplasia/Hypoplasia of the middle phalanx of the 4th toe
effect/phenotype|HPO|100374,effect/phenotype,HPO,100374,Aplasia/Hypoplasia of the middle phalanx of the 5th toe
effect/phenotype|HPO|100375,effect/phenotype,HPO,100375,Aplasia/hypoplasia of the proximal phalanx of the 3rd toe
effect/phenotype|HPO|100376,effect/phenotype,HPO,100376,Aplasia/hypoplasia of the proximal phalanx of the 4th toe
effect/phenotype|HPO|100377,effect/phenotype,HPO,100377,Aplasia/hypoplasia of the proximal phalanx of the 5th toe
effect/phenotype|HPO|100378,effect/phenotype,HPO,100378,Absent distal phalanx of the 3rd toe
effect/phenotype|HPO|100379,effect/phenotype,HPO,100379,Aplasia of the distal phalanx of the 4th toe
effect/phenotype|HPO|10038,effect/phenotype,HPO,10038,Short 2nd metacarpal
effect/phenotype|HPO|100380,effect/phenotype,HPO,100380,Aplasia of the distal phalanx of the 5th toe
effect/phenotype|HPO|100381,effect/phenotype,HPO,100381,Absent middle phalanx of the 3rd toe
effect/phenotype|HPO|100382,effect/phenotype,HPO,100382,Aplasia of the middle phalanx of the 4th toe
effect/phenotype|HPO|100383,effect/phenotype,HPO,100383,Aplasia of the middle phalanx of the 5th toe
effect/phenotype|HPO|100384,effect/phenotype,HPO,100384,Absent proximal phalanx of the 3rd toe
effect/phenotype|HPO|100385,effect/phenotype,HPO,100385,Aplasia of the proximal phalanx of the 4th toe
effect/phenotype|HPO|100386,effect/phenotype,HPO,100386,Aplasia of the proximal phalanx of the 5th toe
effect/phenotype|HPO|100387,effect/phenotype,HPO,100387,Aplasia of the middle phalanges of the toes
effect/phenotype|HPO|100388,effect/phenotype,HPO,100388,Aplasia of the proximal phalanges of the toes
effect/phenotype|HPO|100389,effect/phenotype,HPO,100389,Short distal phalanx of the 3rd toe
effect/phenotype|HPO|10039,effect/phenotype,HPO,10039,Aplasia/Hypoplasia of the 3rd metacarpal
effect/phenotype|HPO|100390,effect/phenotype,HPO,100390,Short distal phalanx of the 4th toe
effect/phenotype|HPO|100391,effect/phenotype,HPO,100391,Short distal phalanx of the 5th toe
effect/phenotype|HPO|100392,effect/phenotype,HPO,100392,Short middle phalanx of the 3rd toe
effect/phenotype|HPO|100393,effect/phenotype,HPO,100393,Short middle phalanx of the 4th toe
effect/phenotype|HPO|100394,effect/phenotype,HPO,100394,Short middle phalanx of the 5th toe
effect/phenotype|HPO|100395,effect/phenotype,HPO,100395,Short proximal phalanx of the 3rd toe
effect/phenotype|HPO|100396,effect/phenotype,HPO,100396,Short proximal phalanx of the 4th toe
effect/phenotype|HPO|100397,effect/phenotype,HPO,100397,Short proximal phalanx of the 5th toe
effect/phenotype|HPO|100398,effect/phenotype,HPO,100398,Duplication of the distal phalanx of the 3rd toe
effect/phenotype|HPO|100399,effect/phenotype,HPO,100399,Duplication of the distal phalanx of the 4th toe
effect/phenotype|HPO|1004,effect/phenotype,HPO,1004,Lymphedema
effect/phenotype|HPO|10040,effect/phenotype,HPO,10040,Aplasia of the 3rd metacarpal
effect/phenotype|HPO|100400,effect/phenotype,HPO,100400,Duplication of the distal phalanx of the 5th toe
effect/phenotype|HPO|100401,effect/phenotype,HPO,100401,Duplication of the middle phalanx of the 3rd toe
effect/phenotype|HPO|100402,effect/phenotype,HPO,100402,Duplication of the middle phalanx of the 4th toe
effect/phenotype|HPO|100403,effect/phenotype,HPO,100403,Duplication of the middle phalanx of the 5th toe
effect/phenotype|HPO|100404,effect/phenotype,HPO,100404,Duplication of the proximal phalanx of the 3rd toe
effect/phenotype|HPO|100405,effect/phenotype,HPO,100405,Duplication of the proximal phalanx of the 4th toe
effect/phenotype|HPO|100406,effect/phenotype,HPO,100406,Duplication of the proximal phalanx of the 5th toe
effect/phenotype|HPO|100407,effect/phenotype,HPO,100407,Complete duplication of the distal phalanx of the 3rd toe
effect/phenotype|HPO|100408,effect/phenotype,HPO,100408,Complete duplication of the distal phalanx of the 4th toe
effect/phenotype|HPO|100409,effect/phenotype,HPO,100409,Complete duplication of the distal phalanx of the 5th toe
effect/phenotype|HPO|10041,effect/phenotype,HPO,10041,Short 3rd metacarpal
effect/phenotype|HPO|100410,effect/phenotype,HPO,100410,Complete duplication of the middle phalanx of the 3rd toe
effect/phenotype|HPO|100411,effect/phenotype,HPO,100411,Complete duplication of the middle phalanx of the 4th toe
effect/phenotype|HPO|100412,effect/phenotype,HPO,100412,Complete duplication of the middle phalanx of the 5th toe
effect/phenotype|HPO|100413,effect/phenotype,HPO,100413,Complete duplication of the proximal phalanx of the 3rd toe
effect/phenotype|HPO|100414,effect/phenotype,HPO,100414,Complete duplication of the proximal phalanx of the 4th toe
effect/phenotype|HPO|100415,effect/phenotype,HPO,100415,Complete duplication of the proximal phalanx of the 5th toe
effect/phenotype|HPO|100416,effect/phenotype,HPO,100416,Partial duplication of the distal phalanx of the 3rd toe
effect/phenotype|HPO|100417,effect/phenotype,HPO,100417,Partial duplication of the distal phalanx of the 4th toe
effect/phenotype|HPO|100418,effect/phenotype,HPO,100418,Partial duplication of the distal phalanx of the 5th toe
effect/phenotype|HPO|100419,effect/phenotype,HPO,100419,Partial duplication of the middle phalanx of the 3rd toe
effect/phenotype|HPO|10042,effect/phenotype,HPO,10042,Aplasia/Hypoplasia of the 4th metacarpal
effect/phenotype|HPO|100420,effect/phenotype,HPO,100420,Partial duplication of the middle phalanx of the 4th toe
effect/phenotype|HPO|100421,effect/phenotype,HPO,100421,Partial duplication of the middle phalanx of the 5th toe
effect/phenotype|HPO|100422,effect/phenotype,HPO,100422,Partial duplication of the proximal phalanx of the 3rd toe
effect/phenotype|HPO|100423,effect/phenotype,HPO,100423,Partial duplication of the proximal phalanx of the 4th toe
effect/phenotype|HPO|100424,effect/phenotype,HPO,100424,Partial duplication of the proximal phalanx of the 5th toe
effect/phenotype|HPO|100425,effect/phenotype,HPO,100425,Broad middle phalanx of the 3rd toe
effect/phenotype|HPO|100426,effect/phenotype,HPO,100426,Broad middle phalanx of the 4th toe
effect/phenotype|HPO|100427,effect/phenotype,HPO,100427,Broad middle phalanx of the 5th toe
effect/phenotype|HPO|100428,effect/phenotype,HPO,100428,Broad proximal phalanx of the 3rd toe
effect/phenotype|HPO|100429,effect/phenotype,HPO,100429,Broad proximal phalanx of the 4th toe
effect/phenotype|HPO|10043,effect/phenotype,HPO,10043,Aplasia of the 4th metacarpal
