node_key,node_type,source,node_id,name
disease|MONDO|10146,disease,MONDO,10146,Kerion celsi
disease|MONDO|10147,disease,MONDO,10147,"tongue, pigmented fungiform papillae of"
disease|MONDO|10148,disease,MONDO,10148,Mounier-Kuhn syndrome
disease|MONDO|10149,disease,MONDO,10149,transcobalamin II deficiency
disease|MONDO|1015,disease,MONDO,1015,eosinophilic meningitis
disease|MONDO|10150,disease,MONDO,10150,head and neck squamous cell carcinoma
disease|MONDO|10151,disease,MONDO,10151,"tricarboxylic acid cycle, defect of"
disease|MONDO|10152,disease,MONDO,10152,trichomegaly-retina pigmentary degeneration-dwarfism syndrome
disease|MONDO|10153,disease,MONDO,10153,trichoodontoonychial dysplasia
disease|MONDO|10154,disease,MONDO,10154,trigonocephaly-bifid nose-acral anomalies syndrome
disease|MONDO|10155,disease,MONDO,10155,Dorfman-Chanarin disease
disease|MONDO|10156,disease,MONDO,10156,Troyer syndrome
disease|MONDO|10157,disease,MONDO,10157,Tryptophanuria with dwarfism
disease|MONDO|10158,disease,MONDO,10158,T-substance anomaly
disease|MONDO|10159,disease,MONDO,10159,mismatch repair cancer syndrome 1
disease|MONDO|1016,disease,MONDO,1016,epididymis cancer
disease|MONDO|10160,disease,MONDO,10160,tyrosinemia type II
disease|MONDO|10161,disease,MONDO,10161,tyrosinemia type I
disease|MONDO|10162,disease,MONDO,10162,tyrosinemia type III
disease|MONDO|10163,disease,MONDO,10163,Tyrosinosis
disease|MONDO|10164,disease,MONDO,10164,"phocomelia, Schinzel type"
disease|MONDO|10165,disease,MONDO,10165,ulna hypoplasia-intellectual disability syndrome
disease|MONDO|10166,disease,MONDO,10166,ulnar agenesis and endocardial fibroelastosis
disease|MONDO|10167,disease,MONDO,10167,urocanic aciduria (disease)
disease|MONDO|10168,disease,MONDO,10168,Usher syndrome type 1
disease|MONDO|10169,disease,MONDO,10169,Usher syndrome type 2A
disease|MONDO|1017,disease,MONDO,1017,epididymal adenocarcinoma
disease|MONDO|10170,disease,MONDO,10170,Usher syndrome type 3A
disease|MONDO|10171,disease,MONDO,10171,Usher syndrome type 1C
disease|MONDO|10172,disease,MONDO,10172,VACTERL with hydrocephalus
disease|MONDO|10173,disease,MONDO,10173,Mayer-Rokitansky-Kuster-Hauser syndrome type 1
disease|MONDO|10174,disease,MONDO,10174,Valinemia
disease|MONDO|10175,disease,MONDO,10175,van Bogaert-Hozay syndrome
disease|MONDO|10176,disease,MONDO,10176,orofaciodigital syndrome type 6
disease|MONDO|10177,disease,MONDO,10177,retinal ischemic syndrome-digestive tract small vessel hyalinosis-diffuse cerebral calcifications syndrome
disease|MONDO|10178,disease,MONDO,10178,congenital bilateral aplasia of vas deferens from CFTR mutation
disease|MONDO|10179,disease,MONDO,10179,isolated right ventricular hypoplasia
disease|MONDO|10180,disease,MONDO,10180,autosomal recessive spondylocostal dysostosis
disease|MONDO|10181,disease,MONDO,10181,oculogastrointestinal muscular dystrophy
disease|MONDO|10182,disease,MONDO,10182,"hypercarotenemia and vitamin A deficiency, autosomal recessive"
disease|MONDO|10183,disease,MONDO,10183,methylmalonic aciduria and homocystinuria type cblF
disease|MONDO|10184,disease,MONDO,10184,methylmalonic aciduria and homocystinuria type cblC
disease|MONDO|10185,disease,MONDO,10185,methylmalonic aciduria and homocystinuria type cblD
disease|MONDO|10186,disease,MONDO,10186,"vitamin D-dependent rickets, type 2A"
disease|MONDO|10187,disease,MONDO,10187,"vitamin K-dependent clotting factors, combined deficiency of, type 1"
disease|MONDO|10188,disease,MONDO,10188,familial isolated deficiency of vitamin E
disease|MONDO|10189,disease,MONDO,10189,"vitiligo, progressive, with intellectual disability and urethral duplication"
disease|MONDO|1019,disease,MONDO,1019,suppression amblyopia
disease|MONDO|10190,disease,MONDO,10190,pontocerebellar hypoplasia type 2A
disease|MONDO|10191,disease,MONDO,10191,von Willebrand disease 3
disease|MONDO|10192,disease,MONDO,10192,Waardenburg syndrome type 4A
disease|MONDO|10193,disease,MONDO,10193,Weaver syndrome
disease|MONDO|10194,disease,MONDO,10194,Weill-Marchesani syndrome 1
disease|MONDO|10196,disease,MONDO,10196,Werner syndrome
disease|MONDO|10197,disease,MONDO,10197,"whistling face syndrome, recessive form"
disease|MONDO|10198,disease,MONDO,10198,Wernicke-Korsakoff syndrome
disease|MONDO|10199,disease,MONDO,10199,white forelock with malformations
disease|MONDO|1020,disease,MONDO,1020,amblyopia (disease)
disease|MONDO|10200,disease,MONDO,10200,Wilson disease
disease|MONDO|10201,disease,MONDO,10201,Winchester syndrome
disease|MONDO|10203,disease,MONDO,10203,"intellectual disability, Wolff type"
disease|MONDO|10204,disease,MONDO,10204,lysosomal acid lipase deficiency
disease|MONDO|10205,disease,MONDO,10205,Wolman disease with hypolipoproteinemia and acanthocytosis
disease|MONDO|10206,disease,MONDO,10206,hypotrichosis 8
disease|MONDO|10207,disease,MONDO,10207,woolly hair-hypotrichosis-everted lower lip-outstanding ears syndrome
disease|MONDO|10208,disease,MONDO,10208,wrinkly skin syndrome
disease|MONDO|10209,disease,MONDO,10209,xanthinuria type I
disease|MONDO|1021,disease,MONDO,1021,ametropic amblyopia
disease|MONDO|10210,disease,MONDO,10210,xeroderma pigmentosum group A
disease|MONDO|10211,disease,MONDO,10211,xeroderma pigmentosum group C
disease|MONDO|10212,disease,MONDO,10212,xeroderma pigmentosum group D
disease|MONDO|10213,disease,MONDO,10213,xeroderma pigmentosum group E
disease|MONDO|10214,disease,MONDO,10214,xeroderma pigmentosum variant type
disease|MONDO|10215,disease,MONDO,10215,xeroderma pigmentosum group F
disease|MONDO|10216,disease,MONDO,10216,xeroderma pigmentosum group G
disease|MONDO|10217,disease,MONDO,10217,de Sanctis-Cacchione syndrome
disease|MONDO|10218,disease,MONDO,10218,"46,XX sex reversal 2"
disease|MONDO|10219,disease,MONDO,10219,xylosidase deficiency
disease|MONDO|1022,disease,MONDO,1022,disuse amblyopia
disease|MONDO|10220,disease,MONDO,10220,Young syndrome
disease|MONDO|10221,disease,MONDO,10221,CHIME syndrome
disease|MONDO|10222,disease,MONDO,10222,X-linked Opitz G/BBB syndrome
disease|MONDO|10223,disease,MONDO,10223,"ichthyosis, X-linked, without steroid sulfatase deficiency"
disease|MONDO|10224,disease,MONDO,10224,corpus callosum agenesis-abnormal genitalia syndrome
disease|MONDO|10225,disease,MONDO,10225,Dent disease type 1
disease|MONDO|10226,disease,MONDO,10226,"46,XY sex reversal 2"
disease|MONDO|10227,disease,MONDO,10227,retinitis pigmentosa 3
disease|MONDO|10228,disease,MONDO,10228,"deafness, X-linked 3"
disease|MONDO|10229,disease,MONDO,10229,"alopecia, congenital"
disease|MONDO|1023,disease,MONDO,1023,prolymphocytic leukemia
disease|MONDO|10230,disease,MONDO,10230,"intellectual disability, X-linked 23"
disease|MONDO|10231,disease,MONDO,10231,"intellectual disability, X-linked 20"
disease|MONDO|10232,disease,MONDO,10232,"intestinal pseudoobstruction, neuronal, chronic idiopathic, X-linked"
disease|MONDO|10233,disease,MONDO,10233,"heterotopia, periventricular, X-linked dominant"
disease|MONDO|10235,disease,MONDO,10235,X-linked intellectual disability-psychosis-macroorchidism syndrome
disease|MONDO|10236,disease,MONDO,10236,"intellectual disability, X-linked 14"
disease|MONDO|10237,disease,MONDO,10237,X-linked intellectual disability-plagiocephaly syndrome
disease|MONDO|10238,disease,MONDO,10238,"deafness, X-linked 4"
disease|MONDO|10239,disease,MONDO,10239,lissencephaly type 1 due to doublecortin gene mutation
disease|MONDO|1024,disease,MONDO,1024,pneumonic plague
disease|MONDO|10241,disease,MONDO,10241,congenital stationary night blindness 2A
disease|MONDO|10242,disease,MONDO,10242,"fetal akinesia syndrome, X-linked"
disease|MONDO|10243,disease,MONDO,10243,X-linked immunoneurologic disorder
disease|MONDO|10244,disease,MONDO,10244,CGF1
disease|MONDO|10245,disease,MONDO,10245,X-linked cone-rod dystrophy 2
disease|MONDO|10246,disease,MONDO,10246,"developmental and epileptic encephalopathy, 9"
disease|MONDO|10247,disease,MONDO,10247,X-linked cerebral adrenoleukodystrophy
disease|MONDO|10248,disease,MONDO,10248,X-linked spondyloepimetaphyseal dysplasia
disease|MONDO|1025,disease,MONDO,1025,seminal vesicle chronic gonorrhea
disease|MONDO|10250,disease,MONDO,10250,"intellectual disability, X-linked 49"
disease|MONDO|10251,disease,MONDO,10251,"intellectual disability, X-linked 50"
disease|MONDO|10252,disease,MONDO,10252,"intellectual disability, X-linked, with panhypopituitarism"
disease|MONDO|10253,disease,MONDO,10253,"migraine, familial typical, susceptibility to, 2"
disease|MONDO|10255,disease,MONDO,10255,"diabetes mellitus, insulin-dependent, X-linked, susceptibility to"
disease|MONDO|10256,disease,MONDO,10256,"intellectual disability, X-linked 21"
disease|MONDO|10257,disease,MONDO,10257,"prostate cancer, hereditary, X-linked 1"
disease|MONDO|10258,disease,MONDO,10258,MEHMO syndrome
disease|MONDO|10259,disease,MONDO,10259,retinitis pigmentosa 24
disease|MONDO|10260,disease,MONDO,10260,"arthrogryposis, congenital, lower limb, X-linked"
disease|MONDO|10261,disease,MONDO,10261,"microphthalmia, syndromic 2"
disease|MONDO|10262,disease,MONDO,10262,"hypotonia, congenital nystagmus, ataxia, and abnormal auditory brainstem responses"
disease|MONDO|10263,disease,MONDO,10263,Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome
disease|MONDO|10264,disease,MONDO,10264,X-linked adrenal hypoplasia congenita
disease|MONDO|10265,disease,MONDO,10265,Simpson-Golabi-Behmel syndrome type 2
disease|MONDO|10266,disease,MONDO,10266,"intellectual disability, X-linked 58"
disease|MONDO|10267,disease,MONDO,10267,"episodic muscle weakness, X-linked"
disease|MONDO|10268,disease,MONDO,10268,X-linked lissencephaly with abnormal genitalia
disease|MONDO|10269,disease,MONDO,10269,Coats disease
disease|MONDO|1027,disease,MONDO,1027,gonococcal seminal vesiculitis
disease|MONDO|10270,disease,MONDO,10270,syndromic X-linked intellectual disability 7
disease|MONDO|10271,disease,MONDO,10271,X-linked myotubular myopathy-abnormal genitalia syndrome
disease|MONDO|10273,disease,MONDO,10273,"lymphoma, Hodgkin, X-linked pseudoautosomal"
disease|MONDO|10274,disease,MONDO,10274,testicular germ cell tumor 1
disease|MONDO|10275,disease,MONDO,10275,"spondyloepimetaphyseal dysplasia, Bieganski type"
disease|MONDO|10276,disease,MONDO,10276,"radioulnar synostosis, radial ray abnormalities, and severe malformations in the male"
disease|MONDO|10277,disease,MONDO,10277,syndromic X-linked intellectual disability Shashi type
disease|MONDO|10278,disease,MONDO,10278,Christianson syndrome
disease|MONDO|10279,disease,MONDO,10279,terminal osseous dysplasia-pigmentary defects syndrome
disease|MONDO|1028,disease,MONDO,1028,acute pericementitis
disease|MONDO|10280,disease,MONDO,10280,"ptosis, hereditary congenital 2"
disease|MONDO|10281,disease,MONDO,10281,Danon disease
disease|MONDO|10282,disease,MONDO,10282,"mycobacterium tuberculosis, susceptibility to, X-linked"
disease|MONDO|10283,disease,MONDO,10283,syndromic X-linked intellectual disability Lubs type
disease|MONDO|10284,disease,MONDO,10284,Armfield syndrome
disease|MONDO|10285,disease,MONDO,10285,syndromic X-linked intellectual disability Abidi type
disease|MONDO|10286,disease,MONDO,10286,syndromic X-linked intellectual disability Siderius type
disease|MONDO|10287,disease,MONDO,10287,hereditary spastic paraplegia 16
disease|MONDO|10288,disease,MONDO,10288,adrenomyodystrophy
disease|MONDO|10289,disease,MONDO,10289,"intellectual disability, X-linked 72"
disease|MONDO|1029,disease,MONDO,1029,Klippel-Feil syndrome
disease|MONDO|10290,disease,MONDO,10290,"goiter, multinodular 2"
disease|MONDO|10292,disease,MONDO,10292,Uruguay Faciocardiomusculoskeletal syndrome
disease|MONDO|10293,disease,MONDO,10293,hypohidrotic ectodermal dysplasia with immunodeficiency
disease|MONDO|10294,disease,MONDO,10294,X-linked severe congenital neutropenia
disease|MONDO|10295,disease,MONDO,10295,anhidrotic ectodermal dysplasia-immunodeficiency-osteopetrosis-lymphedema syndrome
disease|MONDO|10296,disease,MONDO,10296,immunodeficiency 61
disease|MONDO|10297,disease,MONDO,10297,FG syndrome 2
disease|MONDO|10298,disease,MONDO,10298,Lesch-Nyhan syndrome
disease|MONDO|10299,disease,MONDO,10299,hypoxanthine guanine phosphoribosyltransferase partial deficiency
disease|MONDO|1030,disease,MONDO,1030,"keratoconus, stable condition"
disease|MONDO|10300,disease,MONDO,10300,"intellectual disability, X-linked 53"
disease|MONDO|10301,disease,MONDO,10301,"thrombocythemia, X-linked"
disease|MONDO|10302,disease,MONDO,10302,Ito hypomelanosis
disease|MONDO|10304,disease,MONDO,10304,"Graves disease, susceptibility to, X-linked 1"
disease|MONDO|10305,disease,MONDO,10305,creatine transporter deficiency
disease|MONDO|10306,disease,MONDO,10306,"X-linked intellectual disability, Cabezas type"
disease|MONDO|10307,disease,MONDO,10307,"intellectual disability, X-linked 73"
disease|MONDO|10308,disease,MONDO,10308,"thrombocytopenia, X-linked, with or without dyserythropoietic anemia"
disease|MONDO|10309,disease,MONDO,10309,"intellectual disability, X-linked 42"
disease|MONDO|1031,disease,MONDO,1031,purulent acute otitis media
disease|MONDO|10310,disease,MONDO,10310,osteopathia striata with cranial sclerosis
disease|MONDO|10311,disease,MONDO,10311,Becker muscular dystrophy
disease|MONDO|10312,disease,MONDO,10312,"radial ray deficiency, X-linked"
disease|MONDO|10313,disease,MONDO,10313,"intellectual disability, X-linked 63"
disease|MONDO|10314,disease,MONDO,10314,"polymicrogyria, bilateral perisylvian, X-linked"
disease|MONDO|10315,disease,MONDO,10315,T-B+ severe combined immunodeficiency due to gamma chain deficiency
disease|MONDO|10316,disease,MONDO,10316,FG syndrome 3
disease|MONDO|10317,disease,MONDO,10317,"intellectual disability, X-linked, with or without seizures, arx-related"
disease|MONDO|10318,disease,MONDO,10318,FG syndrome 4
disease|MONDO|10319,disease,MONDO,10319,syndromic X-linked intellectual disability Hedera type
disease|MONDO|1032,disease,MONDO,1032,Mooren ulcer
disease|MONDO|10320,disease,MONDO,10320,retinitis pigmentosa 23
disease|MONDO|10321,disease,MONDO,10321,"autism, susceptibility to, X-linked 1"
disease|MONDO|10322,disease,MONDO,10322,"intellectual disability, X-linked 2"
disease|MONDO|10323,disease,MONDO,10323,Atkin-Flaitz syndrome
disease|MONDO|10324,disease,MONDO,10324,"intellectual disability, X-linked 81"
disease|MONDO|10325,disease,MONDO,10325,"X-linked intellectual disability, Stocco dos Santos type"
disease|MONDO|10326,disease,MONDO,10326,"intellectual disability, X-linked 46"
disease|MONDO|10327,disease,MONDO,10327,HSD10 mitochondrial disease
disease|MONDO|10328,disease,MONDO,10328,alpha-thalassemia-myelodysplastic syndrome
disease|MONDO|10329,disease,MONDO,10329,"intellectual disability, X-linked 77"
disease|MONDO|1033,disease,MONDO,1033,mycotic corneal ulcer
disease|MONDO|10330,disease,MONDO,10330,primary ciliary dyskinesia-retinitis pigmentosa syndrome
disease|MONDO|10331,disease,MONDO,10331,"coronary heart disease, susceptibility to, 3"
disease|MONDO|10332,disease,MONDO,10332,X-linked intellectual disability-cubitus valgus-dysmorphism syndrome
disease|MONDO|10333,disease,MONDO,10333,corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome
disease|MONDO|10334,disease,MONDO,10334,severe motor and intellectual disabilities-sensorineural deafness-dystonia syndrome
disease|MONDO|10335,disease,MONDO,10335,X-linked cone-rod dystrophy 3
disease|MONDO|10336,disease,MONDO,10336,orofaciodigital syndrome VIII
disease|MONDO|10337,disease,MONDO,10337,X-linked intellectual disability-cerebellar hypoplasia syndrome
disease|MONDO|10338,disease,MONDO,10338,X-linked distal spinal muscular atrophy type 3
disease|MONDO|10339,disease,MONDO,10339,X-linked epilepsy-learning disabilities-behavior disorders syndrome
disease|MONDO|1034,disease,MONDO,1034,marginal corneal ulcer
disease|MONDO|10340,disease,MONDO,10340,"Asperger syndrome, X-linked, susceptibility to, 1"
disease|MONDO|10341,disease,MONDO,10341,"autism, susceptibility to, X-linked 2"
disease|MONDO|10342,disease,MONDO,10342,"autism, susceptibility to, X-linked 3"
disease|MONDO|10343,disease,MONDO,10343,"Asperger syndrome, X-linked, susceptibility to, 2"
disease|MONDO|10344,disease,MONDO,10344,"intellectual disability, X-linked 45"
disease|MONDO|10347,disease,MONDO,10347,"intellectual disability, X-linked 84"
